location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Denmark,2020-10-19,-8.844,-8.844,-8.844,-8.844,-8.844,11.801,TRUE
Dominican Republic,2020-10-19,1.073,4.534,3.105,0.902,-0.305,20.112,FALSE
Algeria,2020-10-19,78.009,78.009,78.009,78.009,78.009,4.18,TRUE
Ecuador,2020-10-19,207.465,207.465,207.465,207.465,207.465,69.29,TRUE
Egypt,2020-10-19,82.525,82.525,82.525,82.525,82.525,5.88,TRUE
Eritrea,2020-10-19,-29.216,19.562,-3.806,-38.363,-64.117,NA,FALSE
Spain,2020-10-19,135.316,135.316,135.316,135.316,135.316,72.718,TRUE
Estonia,2020-10-19,13.597,13.597,13.597,13.597,13.597,5.131,TRUE
Ethiopia,2020-10-19,21.439,26.404,21.439,-8.319,-25.563,1.158,FALSE
Finland,2020-10-19,18.789,18.789,18.789,18.789,18.789,6.326,TRUE
Fiji,2020-10-19,-25.209,-8.802,-14.894,-26.271,-51.367,0.222,FALSE
Falkland Islands,2020-10-19,-52.787,36.687,2.949,-52.787,-64.967,NA,FALSE
France,2020-10-19,44.096,44.096,44.096,44.096,44.096,49.858,TRUE
Faroe Islands,2020-10-19,-77.084,-77.084,-77.084,-77.084,-77.084,NA,TRUE
Micronesia,2020-10-19,0.543,67.832,28.371,-8.241,-26.437,NA,FALSE
Gabon,2020-10-19,18.141,28.469,18.141,-15.206,-32.202,2.37,FALSE
Britain,2020-10-19,93.916,93.916,93.916,93.916,93.916,64.178,TRUE
Georgia,2020-10-19,8.63,8.63,8.63,8.63,8.63,3.593,TRUE
Guernsey,2020-10-19,-31.535,15.793,-1.238,-31.535,-62.134,NA,FALSE
Ghana,2020-10-19,-3.596,6.71,-3.584,-26.425,-46.085,0.977,FALSE
Gibraltar,2020-10-19,-72.906,-72.906,-72.906,-72.906,-72.906,NA,TRUE
Guinea,2020-10-19,-6.186,14.12,-3.578,-18.975,-39.833,0.519,FALSE
The Gambia,2020-10-19,2.427,10.618,3.452,-22.695,-48.702,4.745,FALSE
Guinea-Bissau,2020-10-19,8.086,36.24,13.385,-10.383,-28.068,2.034,FALSE
Equatorial Guinea,2020-10-19,-4.032,31.038,20.949,-12.429,-42.056,5.725,FALSE
Greece,2020-10-19,18.814,18.814,18.814,18.814,18.814,5.014,TRUE
Grenada,2020-10-19,-38.378,-4.66,-20.296,-38.378,-56.339,NA,FALSE
Greenland,2020-10-19,-52.472,-52.472,-52.472,-52.472,-52.472,NA,TRUE
Guatemala,2020-10-19,46.299,46.299,46.299,46.299,46.299,19.403,TRUE
Guyana,2020-10-19,8.835,46.766,23.1,-6.381,-25.329,14.045,FALSE
Hong Kong,2020-10-19,5.314,5.314,5.314,5.314,5.314,1.39,TRUE
Honduras,2020-10-19,83.314,119.954,99.523,58.707,37.564,25.599,FALSE
Croatia,2020-10-19,29.313,29.313,29.313,29.313,29.313,9.163,TRUE
Haiti,2020-10-19,33.866,58.681,43.12,18.633,-8.629,2.001,FALSE
Hungary,2020-10-19,7.493,7.493,7.493,7.493,7.493,12.175,TRUE
Indonesia,2020-10-19,36.18,40.994,37.777,0.8,-7.297,4.565,FALSE
Isle of Man,2020-10-19,8.168,69.031,45.997,4.006,-6.204,28.1,FALSE
India,2020-10-19,57.755,78.061,58.511,47.388,6.529,8.267,FALSE
Ireland,2020-10-19,14.706,14.706,14.706,14.706,14.706,37.167,TRUE
Iran,2020-10-19,88.783,88.783,88.783,88.783,88.783,36.12,TRUE
Iraq,2020-10-19,233.715,317.371,243.668,84.583,70.037,25.054,FALSE
Iceland,2020-10-19,-17.187,-17.187,-17.187,-17.187,-17.187,2.983,TRUE
Israel,2020-10-19,29.071,29.071,29.071,29.071,29.071,24.518,TRUE
Italy,2020-10-19,108.601,108.601,108.601,108.601,108.601,60.655,TRUE
Jamaica,2020-10-19,-13.62,-13.62,-13.62,-13.62,-13.62,5.818,TRUE
Jersey,2020-10-19,-34.203,15.809,-8.575,-37.577,-58.73,NA,FALSE
Jordan,2020-10-19,5.251,5.251,5.251,5.251,5.251,3.7,TRUE
Japan,2020-10-19,-15.086,-15.086,-15.086,-15.086,-15.086,1.33,TRUE
Kazakhstan,2020-10-19,134.184,134.184,134.184,134.184,134.184,11.466,TRUE
Kenya,2020-10-19,8.119,19.214,8.119,-21.142,-40.967,1.526,FALSE
Kyrgyzstan,2020-10-19,66.42,66.42,66.42,66.42,66.42,16.761,TRUE
Cambodia,2020-10-19,-15.385,9.906,-0.055,-15.385,-20.174,NA,FALSE
Kiribati,2020-10-19,-22.275,12.567,-3.166,-36.526,-52.063,NA,FALSE
Saint Kitts and Nevis,2020-10-19,-31.312,17.54,-0.594,-31.312,-47.887,NA,FALSE
South Korea,2020-10-19,-0.129,-0.129,-0.129,-0.129,-0.129,0.871,TRUE
Kuwait,2020-10-19,66.783,66.783,66.783,66.783,66.783,16.403,TRUE
Laos,2020-10-19,19.108,34.716,19.108,-3.088,-6.05,NA,FALSE
Lebanon,2020-10-19,10.404,10.404,10.404,10.404,10.404,7.771,TRUE
Liberia,2020-10-19,-7.636,6.273,-7.636,-32.342,-42.237,1.583,FALSE
Libya,2020-10-19,29.505,88.064,61.347,29.505,13.34,10.519,FALSE
Saint Lucia,2020-10-19,13.532,42.226,13.532,-12.864,-21.751,NA,FALSE
Liechtenstein,2020-10-19,9.397,9.397,9.397,9.397,9.397,2.614,TRUE
Sri Lanka,2020-10-19,-11.2,16.171,3.463,-17.988,-44.989,0.06,FALSE
Lesotho,2020-10-19,-5.227,8.519,-5.227,-22.089,-39.338,1.945,FALSE
Lithuania,2020-10-19,85.761,85.761,85.761,85.761,85.761,3.792,TRUE
Luxembourg,2020-10-19,-2.813,-2.813,-2.813,-2.813,-2.813,21.266,TRUE
Latvia,2020-10-19,-2.204,-2.204,-2.204,-2.204,-2.204,2.357,TRUE
Macau,2020-10-19,-1.749,-1.749,-1.749,-1.749,-1.749,NA,TRUE
Morocco,2020-10-19,50.346,50.346,50.346,24.032,13.252,7.969,FALSE
Monaco,2020-10-19,88.057,88.057,88.057,88.057,88.057,5.061,TRUE
Moldova,2020-10-19,66.489,66.489,66.489,66.489,66.489,39.761,TRUE
Madagascar,2020-10-19,-2.056,20.794,0.306,-22.549,-28.849,0.837,FALSE
Maldives,2020-10-19,20.707,20.707,20.707,20.707,20.707,6.806,TRUE
Mexico,2020-10-19,166.941,166.941,166.941,166.941,166.941,66.28,TRUE
Marshall Islands,2020-10-19,-27.327,29.506,13.716,-27.327,-60.832,NA,FALSE
North Macedonia,2020-10-19,92.143,92.143,92.143,92.143,92.143,40.621,TRUE
Mali,2020-10-19,-1.749,59.938,13.67,-16.825,-36.628,0.633,FALSE
Malta,2020-10-19,6.844,6.844,6.844,6.844,6.844,8.719,TRUE
Myanmar,2020-10-19,15.926,39.197,15.926,1.98,-12.023,1.668,FALSE
Montenegro,2020-10-19,58.282,58.282,58.282,58.282,58.282,38.213,TRUE
Mongolia,2020-10-19,-26.211,-26.211,-26.211,-26.211,-26.211,NA,TRUE
Mozambique,2020-10-19,6.939,19,17.563,-7.022,-41.985,0.233,FALSE
Mauritania,2020-10-19,27.212,52.473,27.212,-1.211,-39.022,3.414,FALSE
Montserrat,2020-10-19,-3.125,47.607,34.613,-3.125,-29.169,20.076,FALSE
Mauritius,2020-10-19,-23.396,-23.396,-23.396,-23.396,-23.396,0.785,TRUE
Malawi,2020-10-19,-9.004,4.433,-8.2,-27.456,-41.72,0.921,FALSE
Malaysia,2020-10-19,-32.502,-32.502,-32.502,-32.502,-32.502,0.601,TRUE
Namibia,2020-10-19,17.445,49.658,17.445,-9.554,-34.151,5.063,FALSE
New Caledonia,2020-10-19,-32.973,7.395,-24.368,-37.403,-63.692,NA,FALSE
Niger,2020-10-19,35.227,75.426,44.521,3.867,-26.296,0.275,FALSE
Nigeria,2020-10-19,-6.136,10.079,0.247,-18.497,-32.555,0.532,FALSE
Nicaragua,2020-10-19,125.276,128.538,125.276,117.766,102.113,2.298,FALSE
Niue,2020-10-19,-31.656,3.418,-4.941,-32.174,-48.81,NA,FALSE
Netherlands,2020-10-19,56.729,56.729,56.729,56.729,56.729,39.539,TRUE
Norway,2020-10-19,3.262,3.262,3.262,3.262,3.262,5.086,TRUE
Nepal,2020-10-19,31.298,42.593,38.313,17.072,11.963,2.551,FALSE
Nauru,2020-10-19,-18.704,17.937,13.344,-20.181,-44.331,NA,FALSE
New Zealand,2020-10-19,-39.792,-39.792,-39.792,-39.792,-39.792,0.488,TRUE
Oman,2020-10-19,20.953,20.953,20.953,20.953,20.953,21.327,TRUE
Pakistan,2020-10-19,79.469,99.144,79.469,49.818,28.828,2.963,FALSE
Panama,2020-10-19,44.089,44.089,44.089,44.089,44.089,58.746,TRUE
Pitcairn,2020-10-19,-34.017,4.826,-6.021,-34.017,-58.205,NA,FALSE
Peru,2020-10-19,272.888,272.888,272.888,272.888,272.888,255.031,TRUE
Philippines,2020-10-19,-7.49,-7.49,-7.49,-7.49,-7.49,6.011,TRUE
Palau,2020-10-19,-31.117,27.854,10.927,-31.117,-71.89,NA,FALSE
Papua New Guinea,2020-10-19,-29.142,8.178,-0.253,-29.468,-70.218,0.077,FALSE
Poland,2020-10-19,32.154,32.154,32.154,32.154,32.154,9.562,TRUE
North Korea,2020-10-19,-23.838,25.549,18.615,-23.838,-30.887,NA,FALSE
Portugal,2020-10-19,68.674,68.674,68.674,68.674,68.674,21.617,TRUE
Paraguay,2020-10-19,10.73,10.73,10.73,10.73,10.73,16.718,TRUE
Palestinian Territories,2020-10-19,2.389,2.389,2.389,2.389,2.389,7.908,TRUE
French Polynesia,2020-10-19,-24.445,-24.445,-24.445,-24.445,-24.445,5.663,TRUE
Qatar,2020-10-19,12.948,12.948,12.948,12.948,12.948,7.644,TRUE
Romania,2020-10-19,67.952,67.952,67.952,67.952,67.952,31.007,TRUE
Russia,2020-10-19,122.526,122.526,122.526,122.526,122.526,16.589,TRUE
Rwanda,2020-10-19,24.835,24.835,24.835,-20.473,-25.814,0.256,FALSE
Saudi Arabia,2020-10-19,121.401,163.001,121.401,44.802,28.056,14.717,FALSE
Sudan,2020-10-19,240.233,240.233,240.233,56.584,44.225,1.862,FALSE
Senegal,2020-10-19,-1.088,2.137,-1.088,-28.608,-38.44,1.855,FALSE
Singapore,2020-10-19,-5.424,-5.424,-5.424,-5.424,-5.424,0.513,TRUE
St. Helena Ascension and Tristan da Cunha,2020-10-19,-34.12,36.381,-1.574,-39.181,-78.123,NA,FALSE
Solomon Islands,2020-10-19,-6.996,18.656,3.447,-26.988,-51.531,NA,FALSE
Sierra Leone,2020-10-19,-13.242,-10.789,-13.242,-38.394,-45.694,0.897,FALSE
El Salvador,2020-10-19,92.79,101.763,94.987,82.203,78.801,14.206,FALSE
San Marino,2020-10-19,169.935,169.935,169.935,169.935,169.935,123.493,TRUE
Somalia,2020-10-19,18.443,27.456,21.007,-14.093,-28.734,0.605,FALSE
St. Pierre and Miquelon,2020-10-19,-39.883,34.55,12.698,-39.883,-96.882,NA,FALSE
Serbia,2020-10-19,73.639,73.639,73.639,73.639,73.639,11.322,TRUE
South Sudan,2020-10-19,36.194,79.605,36.839,0.604,-13.022,0.483,FALSE
São Tomé and Príncipe,2020-10-19,6.232,23.583,14.551,-16.469,-31.849,6.715,FALSE
Suriname,2020-10-19,3.502,51.771,28.651,-0.543,-12.388,18.418,FALSE
Slovakia,2020-10-19,18.628,18.628,18.628,18.628,18.628,1.688,TRUE
Slovenia,2020-10-19,14.821,14.821,14.821,14.821,14.821,9.14,TRUE
Sweden,2020-10-19,55.59,55.59,55.59,55.59,55.59,58.247,TRUE
Eswatini,2020-10-19,80.818,97.595,80.818,21.37,-12.048,9.894,FALSE
Sint Maarten,2020-10-19,-12.118,20.658,3.708,-20.552,-40.575,NA,FALSE
Seychelles,2020-10-19,-143.012,-143.012,-143.012,-143.012,-143.012,NA,TRUE
Syria,2020-10-19,-27.237,26.652,12.385,-27.237,-27.237,1.373,FALSE
Turks and Caicos Islands,2020-10-19,19.706,85.523,32.949,7.12,-43.967,15.296,FALSE
Chad,2020-10-19,49.436,89.235,49.436,-5.534,-23.076,0.55,FALSE
Togo,2020-10-19,3.553,22.996,7.184,-19.346,-39.797,0.602,FALSE
Thailand,2020-10-19,-7.392,-7.392,-7.392,-7.392,-7.392,0.084,TRUE
Tajikistan,2020-10-19,76.956,76.956,76.956,76.956,76.956,0.821,TRUE
Tokelau,2020-10-19,-28.982,9.334,-3.605,-32.412,-56.722,NA,FALSE
Turkmenistan,2020-10-19,29.174,45.541,34.032,18.36,6.01,NA,FALSE
Timor-Leste,2020-10-19,7.672,25.338,7.672,-9.815,-26.266,NA,FALSE
Tonga,2020-10-19,-5.938,4.415,-5.372,-22.416,-33.093,NA,FALSE
Trinidad and Tobago,2020-10-19,-24.125,7.659,-3.544,-24.125,-24.125,6.912,FALSE
Tunisia,2020-10-19,-6.778,-6.778,-6.778,-6.778,-6.778,5.756,TRUE
Turkey,2020-10-19,63.73,63.73,63.73,31.319,18.478,11.019,FALSE
Tuvalu,2020-10-19,-11.762,21.336,14.391,-13.614,-28.382,NA,FALSE
Taiwan,2020-10-19,-25.22,-25.22,-25.22,-25.22,-25.22,0.029,TRUE
Tanzania,2020-10-19,9.939,22.074,9.939,-10.175,-25.53,0.034,FALSE
Uganda,2020-10-19,0.643,14.265,2.827,-21.55,-42.027,0.206,FALSE
Ukraine,2020-10-19,16.466,16.466,16.466,16.466,16.466,13.422,TRUE
Uruguay,2020-10-19,-65.948,-65.948,-65.948,-65.948,-65.948,1.463,TRUE
United States,2020-10-19,101.277,101.277,101.277,101.277,101.277,66.266,TRUE
Uzbekistan,2020-10-19,43.525,43.525,43.525,43.525,43.525,1.565,TRUE
Vatican,2020-10-19,-39.788,44.99,20.422,-39.788,-66.47,NA,FALSE
Saint Vincent and the Grenadines,2020-10-19,-36.975,-3.445,-15.28,-36.975,-54.209,NA,FALSE
Venezuela,2020-10-19,27.491,50.755,30.627,6.883,-10.14,2.564,FALSE
Virgin Islands (British),2020-10-19,-30.163,46.933,19.29,-30.163,-62.439,3.287,FALSE
Vietnam,2020-10-19,-1.443,46.041,15.371,-6.577,-17.501,0.036,FALSE
Vanuatu,2020-10-19,-16.108,11.337,2.504,-25.862,-50.653,NA,FALSE
Wallis and Futuna,2020-10-19,-24.858,13.349,0.364,-27.649,-65.794,NA,FALSE
Samoa,2020-10-19,-0.629,6.673,-0.629,-18.15,-29.531,NA,FALSE
Yemen,2020-10-19,56.605,57.038,56.605,27.05,14.734,1.958,FALSE
South Africa,2020-10-19,43.937,43.937,43.937,43.937,43.937,30.798,TRUE
Zambia,2020-10-19,3.461,35.443,8.674,-7.803,-26.775,1.829,FALSE
Zimbabwe,2020-10-19,33.724,45.859,33.724,-5.716,-16.83,1.537,FALSE
European Union,2020-10-19,53.135,53.135,53.135,53.135,53.135,35.341,TRUE
Aruba,2020-10-26,51.056,51.056,51.056,51.056,51.056,33.584,TRUE
Afghanistan,2020-10-26,31.631,65.312,44.178,20.281,10.174,3.801,FALSE
Angola,2020-10-26,2.096,12.984,2.096,-14.507,-32.322,0.796,FALSE
Anguilla,2020-10-26,-29.772,28.431,0.996,-29.772,-57.164,NA,FALSE
Albania,2020-10-26,98.377,98.377,98.377,98.377,98.377,16.708,TRUE
Andorra,2020-10-26,96.266,96.266,96.266,96.266,96.266,93.079,TRUE
United Arab Emirates,2020-10-26,37.081,65.408,52.232,14.306,9.702,4.804,FALSE
Argentina,2020-10-26,50.608,50.608,50.608,50.608,50.608,64.248,TRUE
Armenia,2020-10-26,106.997,129.435,119.972,89.574,73.377,40.295,FALSE
Antigua and Barbuda,2020-10-26,-45.433,-45.433,-45.433,-45.433,-45.433,3.039,TRUE
Australia,2020-10-26,-32.298,-32.298,-32.298,-32.298,-32.298,3.509,TRUE
Austria,2020-10-26,29.096,29.096,29.096,29.096,29.096,10.97,TRUE
Azerbaijan,2020-10-26,75.733,80.094,75.733,32.272,20.418,6.642,FALSE
Burundi,2020-10-26,41.758,42.539,41.758,-17,-25.783,0.008,FALSE
Belgium,2020-10-26,98.195,98.195,98.195,98.195,98.195,93.696,TRUE
Benin,2020-10-26,-12.111,6.747,-2.798,-28.35,-47.67,0.329,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-10-26,-20.476,67.776,20.326,-20.476,-20.476,11.344,FALSE
Burkina Faso,2020-10-26,13.387,31.708,13.67,-19.651,-28.521,0.312,FALSE
Bangladesh,2020-10-26,63.437,81.276,63.437,31.322,-17.799,3.498,FALSE
Bulgaria,2020-10-26,35.65,35.65,35.65,35.65,35.65,16.472,TRUE
Bahrain,2020-10-26,41.176,153.659,83.884,38.246,26.198,18.075,FALSE
Bahamas,2020-10-26,8.01,70.537,46.039,8.01,8.01,33.257,FALSE
Bosnia,2020-10-26,59.413,59.413,59.413,59.413,59.413,33.829,TRUE
Belarus,2020-10-26,125.094,125.094,125.094,125.094,125.094,10.177,TRUE
Belize,2020-10-26,-14.364,-14.364,-14.364,-14.364,-14.364,12.348,TRUE
Bermuda,2020-10-26,45.993,45.993,45.993,45.993,45.993,14.495,TRUE
Bolivia,2020-10-26,182.828,182.828,182.828,182.828,182.828,73.169,TRUE
Brazil,2020-10-26,75.964,75.964,75.964,75.964,75.964,73.613,TRUE
Barbados,2020-10-26,-15.889,-15.889,-15.889,-15.889,-15.889,2.433,TRUE
Brunei,2020-10-26,-8.004,-8.004,-8.004,-8.004,-8.004,0.679,TRUE
Bhutan,2020-10-26,-8.405,17.79,3.267,-19.012,-34.209,NA,FALSE
Botswana,2020-10-26,-2.661,18.781,4.118,-14.178,-53.033,0.876,FALSE
Central African Republic,2020-10-26,-31.354,30.016,-6.938,-31.354,-55.687,1.26,FALSE
Canada,2020-10-26,29.223,29.223,29.223,29.223,29.223,26.518,TRUE
Switzerland,2020-10-26,26.754,26.754,26.754,26.754,26.754,24.588,TRUE
Chile,2020-10-26,62.855,62.855,62.855,62.855,62.855,72.885,TRUE
China,2020-10-26,10.058,30.874,12.868,-5.933,-13.606,0.321,FALSE
Ivory Coast,2020-10-26,3.963,12.836,3.963,-21.263,-46.463,0.451,FALSE
Cameroon,2020-10-26,33.282,33.282,33.282,4.393,-18.955,1.565,FALSE
Congo,2020-10-26,19.884,20.535,19.884,-14.077,-36.036,0.33,FALSE
Congo-Brazzaville,2020-10-26,47.774,47.774,47.774,-1.867,-37.404,1.626,FALSE
Cook Islands,2020-10-26,-32.261,3.977,-9.49,-33.233,-57.851,NA,FALSE
Colombia,2020-10-26,70.528,70.528,70.528,70.528,70.528,59.197,TRUE
Comoros,2020-10-26,-2.863,19.175,0.91,-20.296,-46.083,0.788,FALSE
Cape Verde,2020-10-26,45.132,45.132,45.132,12.328,-11.595,16.729,FALSE
Costa Rica,2020-10-26,3.141,3.141,3.141,3.141,3.141,25.53,TRUE
Cuba,2020-10-26,-9.6,-9.6,-9.6,-9.6,-9.6,1.131,TRUE
Curaçao,2020-10-26,1.808,19.3,6.223,-9.14,-18.6,0.607,FALSE
Cayman Islands,2020-10-26,-29.434,44.588,0.029,-29.434,-42.742,1.504,FALSE
Cyprus,2020-10-26,4.653,4.653,4.653,4.653,4.653,2.79,TRUE
Czech Republic,2020-10-26,56.778,56.778,56.778,56.778,56.778,22.052,TRUE
Germany,2020-10-26,6.699,6.699,6.699,6.699,6.699,12.027,TRUE
Djibouti,2020-10-26,176.331,176.331,176.331,37.084,6.071,6.087,FALSE
Dominica,2020-10-26,-29.48,19.066,-7.123,-29.48,-48.743,NA,FALSE
Denmark,2020-10-26,-9.344,-9.344,-9.344,-9.344,-9.344,12.179,TRUE
Dominican Republic,2020-10-26,1.353,5.645,3.709,0.898,-0.436,20.313,FALSE
Algeria,2020-10-26,79.804,79.804,79.804,79.804,79.804,4.308,TRUE
Ecuador,2020-10-26,208.873,208.873,208.873,208.873,208.873,70.285,TRUE
Egypt,2020-10-26,83.19,83.19,83.19,83.19,83.19,5.957,TRUE
Eritrea,2020-10-26,-30.245,19.661,-4.637,-39.812,-66.104,NA,FALSE
Spain,2020-10-26,139.775,139.775,139.775,139.775,139.775,74.94,TRUE
Estonia,2020-10-26,11.481,11.481,11.481,11.481,11.481,5.509,TRUE
Ethiopia,2020-10-26,22.231,26.907,22.231,-8.521,-26.052,1.219,FALSE
Finland,2020-10-26,20.367,20.367,20.367,20.367,20.367,6.38,TRUE
Fiji,2020-10-26,-26.169,-8.903,-15.284,-27.18,-52.726,0.222,FALSE
Falkland Islands,2020-10-26,-53.296,36.999,2.321,-53.296,-65.157,NA,FALSE
France,2020-10-26,48.911,48.911,48.911,48.911,48.911,51.93,TRUE
Faroe Islands,2020-10-26,-77.683,-77.683,-77.683,-77.683,-77.683,NA,TRUE
Micronesia,2020-10-26,0.474,69.724,28.52,-8.564,-26.804,NA,FALSE
Gabon,2020-10-26,18.808,29.199,18.808,-15.939,-33.224,2.37,FALSE
Britain,2020-10-26,95.785,95.785,95.785,95.785,95.785,66.043,TRUE
Georgia,2020-10-26,11.383,11.383,11.383,11.383,11.383,5.402,TRUE
Guernsey,2020-10-26,-32.086,16.7,-0.499,-32.086,-63.067,NA,FALSE
Ghana,2020-10-26,-3.518,7.239,-3.459,-26.982,-47.078,0.996,FALSE
Gibraltar,2020-10-26,-72.717,-72.717,-72.717,-72.717,-72.717,NA,TRUE
Guinea,2020-10-26,-6.522,14.328,-3.429,-20.283,-40.514,0.526,FALSE
The Gambia,2020-10-26,3.135,11.58,4.543,-23.134,-50.387,4.785,FALSE
Guinea-Bissau,2020-10-26,8.399,37.91,14.103,-11.22,-28.859,2.034,FALSE
Equatorial Guinea,2020-10-26,-4.399,32.154,21.199,-12.983,-43.554,5.725,FALSE
Greece,2020-10-26,20.088,20.088,20.088,20.088,20.088,5.602,TRUE
Grenada,2020-10-26,-39.141,-5.243,-21.175,-39.141,-57.417,NA,FALSE
Greenland,2020-10-26,-54.962,-54.962,-54.962,-54.962,-54.962,NA,TRUE
Guatemala,2020-10-26,47.55,47.55,47.55,47.55,47.55,20.006,TRUE
Guyana,2020-10-26,10.27,49.3,24.073,-4.837,-25.805,15.057,FALSE
Hong Kong,2020-10-26,6.039,6.039,6.039,6.039,6.039,1.39,TRUE
Honduras,2020-10-26,85.34,122.035,102.189,59.879,38.869,26.165,FALSE
Croatia,2020-10-26,34.884,34.884,34.884,34.884,34.884,11.074,TRUE
Haiti,2020-10-26,34.923,60.642,43.725,18.889,-8.468,2.01,FALSE
Hungary,2020-10-26,16.109,16.109,16.109,16.109,16.109,15.279,TRUE
Indonesia,2020-10-26,38.087,44.103,39.597,1.548,-6.777,4.853,FALSE
Isle of Man,2020-10-26,7.779,70.923,46.066,4.436,-6.862,28.1,FALSE
India,2020-10-26,60.328,81.296,61.508,51.682,8.223,8.576,FALSE
Ireland,2020-10-26,15.344,15.344,15.344,15.344,15.344,37.829,TRUE
Iran,2020-10-26,95.667,95.667,95.667,95.667,95.667,38.755,TRUE
Iraq,2020-10-26,237.691,327.014,248.373,88.089,73.447,25.913,FALSE
Iceland,2020-10-26,-13.813,-13.813,-13.813,-13.813,-13.813,2.983,TRUE
Israel,2020-10-26,29.946,29.946,29.946,29.946,29.946,26.563,TRUE
Italy,2020-10-26,115.604,115.604,115.604,115.604,115.604,62.085,TRUE
Jamaica,2020-10-26,-13.071,-13.071,-13.071,-13.071,-13.071,6.457,TRUE
Jersey,2020-10-26,-34.733,16.716,-8.779,-37.31,-59.807,NA,FALSE
Jordan,2020-10-26,7.431,7.431,7.431,7.431,7.431,6.077,TRUE
Japan,2020-10-26,-14.795,-14.795,-14.795,-14.795,-14.795,1.371,TRUE
Kazakhstan,2020-10-26,135.839,135.839,135.839,135.839,135.839,11.682,TRUE
Kenya,2020-10-26,9.183,20.564,9.183,-21.433,-42.121,1.673,FALSE
Kyrgyzstan,2020-10-26,68.741,68.741,68.741,68.741,68.741,17.108,TRUE
Cambodia,2020-10-26,-15.796,9.516,-0.178,-15.796,-20.87,NA,FALSE
Kiribati,2020-10-26,-23.005,12.875,-3.39,-37.243,-53.668,NA,FALSE
Saint Kitts and Nevis,2020-10-26,-31.888,18.86,-0.894,-31.888,-49.513,NA,FALSE
South Korea,2020-10-26,0.236,0.236,0.236,0.236,0.236,0.897,TRUE
Kuwait,2020-10-26,68.526,68.526,68.526,68.526,68.526,17.304,TRUE
Laos,2020-10-26,19.634,35.793,19.634,-3.052,-6.237,NA,FALSE
Lebanon,2020-10-26,12.41,12.41,12.41,12.41,12.41,8.554,TRUE
Liberia,2020-10-26,-7.869,6.187,-7.869,-32.839,-43.508,1.583,FALSE
Libya,2020-10-26,33.931,93.274,66.598,33.931,16.213,11.511,FALSE
Saint Lucia,2020-10-26,13.807,44.065,13.807,-13.004,-21.915,NA,FALSE
Liechtenstein,2020-10-26,9.257,9.257,9.257,9.257,9.257,2.614,TRUE
Sri Lanka,2020-10-26,-10.662,17.314,4.434,-17.684,-45.355,0.074,FALSE
Lesotho,2020-10-26,-5.515,8.706,-5.515,-23.194,-41.024,1.992,FALSE
Lithuania,2020-10-26,91.553,91.553,91.553,91.553,91.553,4.61,TRUE
Luxembourg,2020-10-26,-1.49,-1.49,-1.49,-1.49,-1.49,23.156,TRUE
Latvia,2020-10-26,-0.526,-0.526,-0.526,-0.526,-0.526,3.214,TRUE
Macau,2020-10-26,-1.412,-1.412,-1.412,-1.412,-1.412,NA,TRUE
Morocco,2020-10-26,54.467,54.467,54.467,27.095,15.928,9.032,FALSE
Monaco,2020-10-26,91.268,91.268,91.268,91.268,91.268,5.061,TRUE
Moldova,2020-10-26,71.51,71.51,71.51,71.51,71.51,42.246,TRUE
Madagascar,2020-10-26,-2.422,20.831,0.144,-23.414,-29.903,0.858,FALSE
Maldives,2020-10-26,21.223,21.223,21.223,21.223,21.223,6.806,TRUE
Mexico,2020-10-26,171.561,171.561,171.561,171.561,171.561,68.455,TRUE
Marshall Islands,2020-10-26,-28.229,30.184,13.903,-28.229,-62.385,NA,FALSE
North Macedonia,2020-10-26,99,99,99,99,99,44.846,TRUE
Mali,2020-10-26,-1.81,62.993,13.103,-17.173,-37.798,0.638,FALSE
Malta,2020-10-26,11.542,11.542,11.542,11.542,11.542,10.269,TRUE
Myanmar,2020-10-26,17.753,40.934,17.753,2.725,-11.321,2.047,FALSE
Montenegro,2020-10-26,67.051,67.051,67.051,67.051,67.051,42.99,TRUE
Mongolia,2020-10-26,-26.406,-26.406,-26.406,-26.406,-26.406,NA,TRUE
Mozambique,2020-10-26,6.78,19.969,17.421,-7.315,-44.912,0.274,FALSE
Mauritania,2020-10-26,28.013,54.349,28.013,-1.623,-40.502,3.414,FALSE
Montserrat,2020-10-26,-3.243,47.049,35.034,-3.243,-29.156,20.076,FALSE
Mauritius,2020-10-26,-23.657,-23.657,-23.657,-23.657,-23.657,0.785,TRUE
Malawi,2020-10-26,-9.392,4.719,-8.147,-28.437,-42.611,0.931,FALSE
Malaysia,2020-10-26,-33.161,-33.161,-33.161,-33.161,-33.161,0.729,TRUE
Namibia,2020-10-26,17.867,52.13,17.867,-9.491,-36.155,5.14,FALSE
New Caledonia,2020-10-26,-33.789,7.026,-25.074,-38.682,-65.678,NA,FALSE
Niger,2020-10-26,35.085,78.604,46.562,3.607,-28.125,0.275,FALSE
Nigeria,2020-10-26,-6.741,10.2,0.036,-18.631,-33.815,0.535,FALSE
Nicaragua,2020-10-26,128.216,132.175,128.216,119.452,102.092,2.313,FALSE
Niue,2020-10-26,-32.23,3.657,-6.321,-33.203,-50.338,NA,FALSE
Netherlands,2020-10-26,61.615,61.615,61.615,61.615,61.615,41.309,TRUE
